signature_id	contrast	omitted_sample	omitted_group	leave_one_out_hedges_g	full_hedges_g	adverse_aligned_leave_one_out_hedges_g
IODIDE_HANDLING_11	response_failure_with_uptake	GSM4567919	RAI_avid_persistent	0.407180803411476	0.0644672017858662	-0.407180803411476
IODIDE_HANDLING_11	response_failure_with_uptake	GSM4567912	RAI_avid_remission	0.196647929962781	0.0644672017858662	-0.196647929962781
IODIDE_HANDLING_11	response_failure_with_uptake	GSM4567913	RAI_avid_remission	0.26073294206679	0.0644672017858662	-0.26073294206679
IODIDE_HANDLING_11	response_failure_with_uptake	GSM4567914	RAI_avid_remission	-0.577003799086527	0.0644672017858662	0.577003799086527
IODIDE_HANDLING_11	response_failure_with_uptake	GSM4567915	RAI_avid_remission	0.23163079604861	0.0644672017858662	-0.23163079604861
CONDELLO_2025_SIX	uptake_failure	GSM4567930	RAI_nonavid_persistent	0.0294402328904303	-0.109161387935362	0.0294402328904303
CONDELLO_2025_SIX	uptake_failure	GSM4567931	RAI_nonavid_persistent	-0.60890677477086	-0.109161387935362	-0.60890677477086
CONDELLO_2025_SIX	uptake_failure	GSM4567932	RAI_nonavid_persistent	-0.0170429119817705	-0.109161387935362	-0.0170429119817705
CONDELLO_2025_SIX	uptake_failure	GSM4567933	RAI_nonavid_persistent	0.0889682063532702	-0.109161387935362	0.0889682063532702
CONDELLO_2025_SIX	uptake_failure	GSM4567934	RAI_nonavid_persistent	-0.146519582766016	-0.109161387935362	-0.146519582766016
CONDELLO_2025_SIX	uptake_failure	GSM4567935	RAI_nonavid_persistent	-0.112466281607761	-0.109161387935362	-0.112466281607761
CONDELLO_2025_SIX	uptake_failure	GSM4567920	RAI_avid_persistent	-0.324214029213308	-0.109161387935362	-0.324214029213308
CONDELLO_2025_SIX	uptake_failure	GSM4567921	RAI_avid_persistent	-0.223156378797546	-0.109161387935362	-0.223156378797546
CONDELLO_2025_SIX	uptake_failure	GSM4567922	RAI_avid_persistent	-0.0955161066562834	-0.109161387935362	-0.0955161066562834
CONDELLO_2025_SIX	uptake_failure	GSM4567923	RAI_avid_persistent	-0.069748248119166	-0.109161387935362	-0.069748248119166
CONDELLO_2025_SIX	uptake_failure	GSM4567924	RAI_avid_persistent	-0.121630156530678	-0.109161387935362	-0.121630156530678
CONDELLO_2025_SIX	uptake_failure	GSM4567916	RAI_avid_persistent	-0.0575478275498694	-0.109161387935362	-0.0575478275498694
CONDELLO_2025_SIX	uptake_failure	GSM4567919	RAI_avid_persistent	0.152960722422331	-0.109161387935362	0.152960722422331
CONDELLO_2025_SIX	response_failure_with_uptake	GSM4567920	RAI_avid_persistent	0.675331359434183	0.315100712382378	0.675331359434183
CONDELLO_2025_SIX	response_failure_with_uptake	GSM4567921	RAI_avid_persistent	0.467830193552162	0.315100712382378	0.467830193552162
CONDELLO_2025_SIX	response_failure_with_uptake	GSM4567922	RAI_avid_persistent	0.283735001370395	0.315100712382378	0.283735001370395
CONDELLO_2025_SIX	response_failure_with_uptake	GSM4567923	RAI_avid_persistent	0.252304899774774	0.315100712382378	0.252304899774774
CONDELLO_2025_SIX	response_failure_with_uptake	GSM4567924	RAI_avid_persistent	0.317114380896448	0.315100712382378	0.317114380896448
CONDELLO_2025_SIX	response_failure_with_uptake	GSM4567916	RAI_avid_persistent	0.237866388823075	0.315100712382378	0.237866388823075
CONDELLO_2025_SIX	response_failure_with_uptake	GSM4567919	RAI_avid_persistent	-0.00375595527174379	0.315100712382378	-0.00375595527174379
CONDELLO_2025_SIX	response_failure_with_uptake	GSM4567912	RAI_avid_remission	0.438384158966776	0.315100712382378	0.438384158966776
CONDELLO_2025_SIX	response_failure_with_uptake	GSM4567913	RAI_avid_remission	0.222527224803478	0.315100712382378	0.222527224803478
CONDELLO_2025_SIX	response_failure_with_uptake	GSM4567914	RAI_avid_remission	0.337676868366429	0.315100712382378	0.337676868366429
CONDELLO_2025_SIX	response_failure_with_uptake	GSM4567915	RAI_avid_remission	0.186711902161873	0.315100712382378	0.186711902161873
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	uptake_failure	GSM4567930	RAI_nonavid_persistent	0.630521510753672	0.490218179545647	0.630521510753672
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	uptake_failure	GSM4567931	RAI_nonavid_persistent	0.622188845702938	0.490218179545647	0.622188845702938
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	uptake_failure	GSM4567932	RAI_nonavid_persistent	0.515838891254985	0.490218179545647	0.515838891254985
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	uptake_failure	GSM4567933	RAI_nonavid_persistent	0.39671173303503	0.490218179545647	0.39671173303503
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	uptake_failure	GSM4567934	RAI_nonavid_persistent	0.0554294026041835	0.490218179545647	0.0554294026041835
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	uptake_failure	GSM4567935	RAI_nonavid_persistent	0.670634588478932	0.490218179545647	0.670634588478932
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	uptake_failure	GSM4567920	RAI_avid_persistent	0.612942566472292	0.490218179545647	0.612942566472292
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	uptake_failure	GSM4567921	RAI_avid_persistent	0.347131813794462	0.490218179545647	0.347131813794462
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	uptake_failure	GSM4567922	RAI_avid_persistent	0.511346489184884	0.490218179545647	0.511346489184884
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	uptake_failure	GSM4567923	RAI_avid_persistent	0.534348937215987	0.490218179545647	0.534348937215987
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	uptake_failure	GSM4567924	RAI_avid_persistent	0.433446070984749	0.490218179545647	0.433446070984749
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	uptake_failure	GSM4567916	RAI_avid_persistent	0.362762518387633	0.490218179545647	0.362762518387633
